07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.NativeCrypto.ENGINE_SSL_read_direct(Native Method)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.NativeSsl.readDirectByteBuffer(NativeSsl.java:567)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngine.readPlaintextDataDirect(ConscryptEngine.java:1099)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngine.readPlaintextData(ConscryptEngine.java:1083)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	... 24 more
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: Caused by: java.security.cert.CertPathValidatorException: Trust anchor for certification path not found.
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	... 43 more
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: GDFlix anchor failed for 'PixelDrain DL [20MB/s]': java.security.cert.CertPathValidatorException: Trust anchor for certification path not found.
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: javax.net.ssl.SSLHandshakeException: java.security.cert.CertPathValidatorException: Trust anchor for certification path not found.
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.SSLUtils.toSSLHandshakeException(SSLUtils.java:361)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngine.convertException(ConscryptEngine.java:1138)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngine.readPlaintextData(ConscryptEngine.java:1093)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngine.unwrap(ConscryptEngine.java:880)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngine.unwrap(ConscryptEngine.java:751)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngine.unwrap(ConscryptEngine.java:716)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngineSocket$SSLInputStream.processDataFromSocket(ConscryptEngineSocket.java:833)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngineSocket$SSLInputStream.access$100(ConscryptEngineSocket.java:706)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngineSocket.doHandshake(ConscryptEngineSocket.java:230)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngineSocket.startHandshake(ConscryptEngineSocket.java:209)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at okhttp3.internal.connection.ConnectPlan.connectTls(ConnectPlan.kt:351)
07-23 01:19:27.813  2790  2830 E TheNextPlanet:GDFlix: 	at okhttp3.internal.connection.ConnectPlan.connectTlsEtc(ConnectPlan.kt:206)
